0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.534750354791796572e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.330409582898880672e-01,-3.336666442275309508e-01,4.605939273088917180e-13,1.866080422998779520e+00,-7.478713215284902294e-01,1.866080422974781605e+00,4.480032167497863149e+00
2.000000000000000042e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000906950071045e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.113824007373559199e-04,1.000000000000000000e+00,-5.330409582898881218e-04,-3.336666442275309542e-04,4.605939273088916801e-16,-2.138224700328790751e-01,-3.595733688833955832e-01,-2.666112808954565223e-03,9.768536838531525213e-01,2.553177398888763605e+00,2.745206417682762190e+00,1.190732353346575012e+00
4.000000000000000083e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000002729714872585e+00,-1.340165456144023920e-05,2.140948432720421135e-05,1.373767310182437158e-03,9.999997660462263127e-01,-7.468625387298529839e-04,-6.932414342582533112e-04,-2.545790901405155096e-06,-3.853087728976614112e-01,-3.589811475110508687e-01,-6.759218037762786818e-03,2.280658441525481361e+00,1.457802483887078449e+00,1.435067711075297625e+00,2.294112098486702500e+00
6.000000000000000125e-03,-2.680330912288048026e-08,4.281896865440842126e-08,1.000005477249492847e+00,-4.125180636450631746e-05,5.141395355282241337e-05,1.840691928884997117e-03,9.999992293957248313e-01,-1.132167449604004963e-03,-1.052226565075485391e-03,-9.304009792992977713e-06,-2.900089319400682708e-01,-3.564778341428574970e-01,-4.297067138350490687e-03,1.649548142317887933e+00,2.104737031688489690e+00,2.097249273432908900e+00,1.617803984158161734e+00
8.000000000000000167e-03,-1.093069218518931084e-07,1.456468757600532551e-07,1.000009158633350603e+00,-8.353318371728791179e-05,9.690842585504206772e-05,2.312197216415878484e-03,9.999985259216250810e-01,-1.422174953247015402e-03,-1.408706291268599971e-03,-1.350263612197979198e-05,-3.403088772418902952e-01,-3.546014424093326123e-01,-5.365583820978509291e-03,1.996373055981316202e+00,1.753859973533494543e+00,1.734995831370288011e+00,1.985833076776304607e+00
1.000000000000000021e-02,-2.763732892864689238e-07,3.394637274701373959e-07,1.000013783027783543e+00,-1.401519202767321050e-04,1.540700387203250356e-04,2.788344455196138921e-03,9.999975423411311404e-01,-1.762480558369509346e-03,-1.763310246699595785e-03,-1.884330200023261062e-05,-3.112039739320435205e-01,-3.523926131267606232e-01,-4.504538112357513689e-03,1.807865505975035259e+00,1.945848098117133773e+00,1.933269273795855003e+00,1.785829360492981577e+00
1.200000000000000025e-02,-5.566771298399331639e-07,6.476038049107874069e-07,1.000019359716693979e+00,-2.110393162187694006e-04,2.249267504033235394e-04,3.269181563620019489e-03,9.999963723877914878e-01,-2.073682464810567942e-03,-2.115704068815908202e-03,-2.327549306847114346e-05,-3.254106563202341373e-01,-3.503865810150359472e-01,-4.700980816043850118e-03,1.911269047647732533e+00,1.841743512655768855e+00,1.825871359630141910e+00,1.895705276958134622e+00
1.400000000000000029e-02,-9.787557622774719957e-07,1.097457305717434471e-06,1.000025898079821118e+00,-2.961134990658388145e-04,3.083150928592644723e-04,3.754767280405832668e-03,9.999949561656868990e-01,-2.399090150203330232e-03,-2.466091553012315311e-03,-2.793833897183656091e-05,-3.159988543127691951e-01,-3.482913505114491048e-01,-4.325745601936861230e-03,1.855473537614349411e+00,1.899140089290481281e+00,1.885197813847546033e+00,1.836581839112228831e+00
1.600000000000000033e-02,-1.570982760409149533e-06,1.714087491435963486e-06,1.000033407614381975e+00,-3.953007646585711215e-04,4.048129270376693394e-04,4.245154791036440459e-03,9.999933390167363711e-01,-2.715086473667357309e-03,-2.814382696170459209e-03,-3.220776251239858463e-05,-3.194722430460023022e-01,-3.462662005742533355e-01,-4.267276945607237880e-03,1.886516126521698311e+00,1.868463857968944097e+00,1.853603800662509071e+00,1.869640853770892397e+00
