0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.105427357601002007e-18,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.102911868387265448e-15,3.851036534573130196e-15,-6.103815628265195226e-17,1.823924249999969049e+00,1.823924250000029446e+00,1.823924250000029446e+00,1.823924249999969716e+00
2.000000000000000042e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.073624457603728030e-08,1.000000000000000000e+00,-6.102911868387265873e-18,3.851036534573129999e-18,-6.103815628265194812e-20,-1.455178742516324147e-04,9.108954954060260697e-05,4.930380657631323784e-32,1.823211650556858743e+00,1.824638845579412916e+00,1.824638845579415802e+00,1.823211650556861407e+00
4.000000000000000083e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000021472379e+00,1.511150038644087712e-19,2.394787850740850070e-19,5.361401997205916830e-08,1.000000000000000000e+00,-1.455178742577353036e-07,9.108954954445364967e-08,-6.103815179949469677e-20,-3.973829315880455268e-04,2.578112442707454922e-04,2.618559868466025328e-11,1.822622134659164894e+00,1.825163343924211423e+00,1.825234337420966080e+00,1.822693128096438464e+00
6.000000000000000125e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000128700384e+00,3.574371472113188040e-09,5.710149419230470232e-09,1.499359229164554053e-07,9.999999999999187317e-01,-5.429008058457784710e-07,3.489007938152029037e-07,2.486682565549734230e-14,-7.268055782240845711e-04,4.872697873183720911e-04,1.388667751639724657e-10,1.822135621021515384e+00,1.825548642943610300e+00,1.825730787450444037e+00,1.822317765884470475e+00
8.000000000000000167e-03,-9.999999999928512739e-01,-9.999999999885796909e-01,1.000000000428572289e+00,1.726535792196557538e-08,2.701376267608578665e-08,3.209021920902444044e-07,9.999999999993541833e-01,-1.269706384069767739e-06,8.361705811335928113e-07,1.527774838117139015e-13,-1.112606065527039015e-03,7.686967737393830304e-04,4.099613671911218055e-10,1.821735437746704322e+00,1.825832050911295079e+00,1.826144848005904375e+00,1.822048237149366257e+00
1.000000000000000021e-02,-9.999999999583205623e-01,-9.999999999345521307e-01,1.000000001070376676e+00,5.007713755391633527e-08,7.683771847098118144e-08,5.876110166838088895e-07,9.999999999972987164e-01,-2.382312449595862895e-06,1.604867354872829793e-06,5.170481103563468256e-13,-1.539199113208317062e-03,1.093097827811762620e-03,9.017702324907727289e-10,1.821407677253969348e+00,1.826040993080805697e+00,1.826490407073567246e+00,1.821857098301809419e+00
1.200000000000000025e-02,-9.999999998581662330e-01,-9.999999997808767249e-01,1.000000002245598818e+00,1.130533633256720647e-07,1.703214859793988846e-07,9.710588204399074304e-07,9.999999999918776084e-01,-3.921511562799139874e-06,2.697965182682991839e-06,1.284928188459763793e-12,-1.995115510371297304e-03,1.452959977799003419e-03,1.654692644094222646e-09,1.821140724432827485e+00,1.826195644887309788e+00,1.826779060245002695e+00,1.821724155621084140e+00
1.400000000000000029e-02,-9.999999996320595441e-01,-9.999999994402337666e-01,1.000000004187716396e+00,2.189243288184786005e-07,3.242056865653463543e-07,1.492140523811968970e-06,9.999999999801336692e-01,-5.916627073151634652e-06,4.150925160474119213e-06,2.624573661729940578e-12,-2.471915048254881737e-03,1.842007639647413051e-03,2.683577827850720901e-09,1.820924875871166027e+00,1.826310850946715636e+00,1.827020491552109993e+00,1.821634546192019144e+00
1.600000000000000033e-02,-9.999999991942108979e-01,-9.999999987918224420e-01,1.000000007171997440e+00,3.818122733128589138e-07,5.563821737417068398e-07,2.171649788092366686e-06,9.999999999578622623e-01,-8.388542121351104511e-06,5.992932800094328358e-06,4.670413588193109639e-12,-2.963386683407014284e-03,2.254998864124443253e-03,3.979991457121942017e-09,1.820752024444277861e+00,1.826397533575852439e+00,1.827222788905498829e+00,1.821577329356527386e+00
1.800000000000000211e-02,-9.999999984305864009e-01,-9.999999976790581169e-01,1.000000011515296938e+00,6.169852478443778545e-07,8.855629719394615803e-07,3.030279245333389218e-06,9.999999999194897349e-01,-1.135192880461992773e-05,8.247931664143298420e-06,7.493629344193199650e-12,-3.464959934613601883e-03,2.687555149550448740e-03,5.517584487209853858e-09,1.820615396363350902e+00,1.826463728648148654e+00,1.827392707050155662e+00,1.821544450852903729e+00
2.000000000000000389e-02,-9.999999971966159196e-01,-9.999999959079322043e-01,1.000000017575855438e+00,9.406515446996980626e-07,1.331036686808813691e-06,4.088620717375590284e-06,9.999999998579889304e-01,-1.481688873892919597e-05,1.093548681351404150e-05,1.108103187445989222e-11,-3.973271706933009101e-03,3.136019279775577144e-03,7.258435646899671094e-09,1.820509331620491444e+00,1.826515347788670418e+00,1.827535887111226609e+00,1.821529980629114309e+00
2.200000000000000566e-02,-9.999999953153128063e-01,-9.999999932458588647e-01,1.000000025753096766e+00,1.369788010503285292e-06,1.912489289350361106e-06,5.367165426736875242e-06,9.999999997648234551e-01,-1.879016044525333028e-05,1.407150609290778845e-05,1.532307912643153750e-11,-4.485847496454047414e-03,3.597336570221843725e-03,9.159027402254369874e-09,1.820429100601669736e+00,1.826556739287119813e+00,1.827657039965545627e+00,1.821529551944471415e+00
2.400000000000000744e-02,-9.999999925757367958e-01,-9.999999894208803086e-01,1.000000036487427524e+00,1.921996663197488958e-06,2.649872275592488685e-06,6.886304201437099416e-06,9.999999996299137051e-01,-2.327600794057865395e-05,1.766884266238698573e-05,2.001020557469443803e-11,-5.000866772532836825e-03,4.068955667227122479e-03,1.117516899379363913e-08,1.820370750897048584e+00,1.826591100899640274e+00,1.827760099413949124e+00,1.821539948584345314e+00
2.600000000000000921e-02,-9.999999887317434499e-01,-9.999999841211357765e-01,1.000000050260035911e+00,2.615384952088307024e-06,3.563305692097718955e-06,8.666327675335595357e-06,9.999999994416197691e-01,-2.827687471114470765e-05,2.173779832826828787e-05,2.483585832355298424e-11,-5.516990310360066034e-03,4.548745681066619639e-03,1.326562915563624115e-08,1.820330979334302546e+00,1.826620783651675017e+00,1.827848350131362931e+00,1.821558801073036582e+00
2.800000000000001099e-02,-9.999999835009735216e-01,-9.999999769945243644e-01,1.000000067592691222e+00,3.468465767656612244e-06,4.673006820853553141e-06,1.072742648527835814e-05,9.999999991867367655e-01,-3.379386501824880245e-05,2.628654400703307059e-05,2.940439850101794847e-11,-6.033233115940505285e-03,5.034926963235334708e-03,1.539451680604334983e-08,1.820307025081925545e+00,1.826647515423060586e+00,1.827924534548983626e+00,1.821584363102366710e+00
3.000000000000001277e-02,-9.999999765640419369e-01,-9.999999676485107347e-01,1.000000089047544227e+00,4.500073948961250532e-06,5.999237748111157207e-06,1.308969146581873195e-05,9.999999988504996162e-01,-3.982709812902608069e-05,3.132147096651651880e-05,3.324212092908458742e-11,-6.548870904885910164e-03,5.526013281414066287e-03,1.753258996453034038e-08,1.820296580353544691e+00,1.826672565496386014e+00,1.827990942137995178e+00,1.821615346994446716e+00
3.200000000000001454e-02,-9.999999675638940877e-01,-9.999999556500351883e-01,1.000000115226927111e+00,5.729296572005925198e-06,7.562266830816243043e-06,1.577311384237844907e-05,9.999999984165942601e-01,-4.637596902601860888e-05,3.684748424205900284e-05,3.580990756313056511e-11,-7.063371275197259658e-03,6.020763515451808129e-03,1.965772446377738669e-08,1.820297715815351047e+00,1.826696865656872060e+00,1.828049483992697954e+00,1.821650802610423892e+00
3.400000000000001632e-02,-9.999999561053009023e-01,-9.999999405255015628e-01,1.000000146773154741e+00,7.175414749794494011e-06,9.382340390939119957e-06,1.879758542312259657e-05,9.999999978671735290e-01,-5.343934028952294717e-05,4.286824774863620539e-05,3.651635144884911957e-11,-7.576343053635749628e-03,6.518141306696820583e-03,2.175477785478182664e-08,1.820308818275804263e+00,1.826721099316055863e+00,1.828101755133624939e+00,1.821690028233139858e+00
3.600000000000001810e-02,-9.999999417544713776e-01,-9.999999217608207536e-01,1.000000184368325495e+00,8.857855048483178852e-06,1.147966193700156432e-05,2.218289879005297163e-05,9.999999971828774648e-01,-6.101568332630510379e-05,4.938638904231685997e-05,3.473050896538090388e-11,-8.087499016981599884e-03,7.017281351133040392e-03,2.381505220557276734e-08,1.820328538635273663e+00,1.826745767102443629e+00,1.828149086552615099e+00,1.821732504980953182e+00
3.800000000000001987e-02,-9.999999240387612565e-01,-9.999998988014968671e-01,1.000000228734122976e+00,1.079614893618526338e-05,1.387437692522242125e-05,2.594874748952946425e-05,9.999999963428549687e-01,-6.910318231957079612e-05,5.640367037485356479e-05,2.979371720355221889e-11,-8.596628456565252874e-03,7.517461242394590966e-03,2.583552435904224243e-08,1.820355748406289109e+00,1.826771235132900628e+00,1.828192588688795306e+00,1.821777848539308797e+00
4.000000000000002165e-02,-9.999999024464634179e-01,-9.999998710527430168e-01,1.000000280631617944e+00,1.300989894172813072e-05,1.658656159752498093e-05,3.011472622237931437e-05,9.999999953247882267e-01,-7.769981074346368603e-05,6.392113159128490652e-05,2.103014445380225366e-11,-9.103576986975938853e-03,8.018077950855290528e-03,2.781797065620774508e-08,1.820389503393122776e+00,1.826797770537894827e+00,1.828233187746385102e+00,1.821825773637295809e+00
4.200000000000002343e-02,-9.999998764266655460e-01,-9.999998378796197684e-01,1.000000340861070480e+00,1.551875041846882585e-05,1.963621481988979181e-05,3.470033103380032317e-05,9.999999941049173557e-01,-8.680338768626894074e-05,7.193920950662399411e-05,7.755918208041848406e-12,-9.608231686135363867e-03,8.518628175446414652e-03,2.976807495090043127e-08,1.820429013351871017e+00,1.826825567606184197e+00,1.828271656032855796e+00,1.821876067903927643e+00
4.400000000000002520e-02,-9.999998453891647543e-01,-9.999997986071901268e-01,1.000000410261732586e+00,1.834236799021395211e-05,2.304325212878952881e-05,3.972495950304022065e-05,9.999999926580669385e-01,-9.641161931368756838e-05,8.045783763436183448e-05,-1.071319882791692981e-11,-1.011051015900053460e-02,9.018691930546701013e-03,3.169458035707761010e-08,1.820473616646255621e+00,1.826854767025870352e+00,1.828308637301982786e+00,1.821928572627434573e+00
4.600000000000002698e-02,-9.999998087044287276e-01,-9.999997525206858473e-01,1.000000489711651674e+00,2.150041590826889539e-05,2.682750140263817496e-05,4.520791093305120842e-05,9.999999909576717805e-01,-1.065221293958107244e-04,8.947652950185795012e-05,-3.505552704540253105e-11,-1.061035248886927317e-02,9.517918835278593032e-03,3.360852097011316663e-08,1.820522759076552477e+00,1.826885470044731674e+00,1.828344667924192146e+00,1.821983168594869307e+00
4.800000000000002875e-02,-9.999997657035969434e-01,-9.999996988656830732e-01,1.000000580127473615e+00,2.501254167559400419e-05,3.100869972914421357e-05,5.116838654003785417e-05,9.999999889758041105e-01,-1.171324817853968721e-04,9.899444825502440196e-05,-6.593847063413559493e-11,-1.110771531382229171e-02,1.001601666025071259e-02,3.552255250296099340e-08,1.820575976194487300e+00,1.826917748891399906e+00,1.828380194571223027e+00,1.822039765670590894e+00
5.000000000000003053e-02,-9.999997156785136454e-01,-9.999996368482836351e-01,1.000000682464246671e+00,2.889836240009267571e-05,3.560649115276256897e-05,5.762548964302637890e-05,9.999999866831997819e-01,-1.282401969725885545e-04,1.090104648097498544e-04,-1.040146586761074719e-10,-1.160256746716490511e-02,1.051274176005137506e-02,3.745038561077272219e-08,1.820632878530081822e+00,1.826951654444730178e+00,1.828415588989003027e+00,1.822098295126401091e+00
5.200000000000003231e-02,-9.999996578817887949e-01,-9.999995656353013462e-01,1.000000797715225875e+00,3.317745342764091777e-05,4.064042506982698359e-05,6.459822585338413853e-05,9.999999840492853620e-01,-1.398427642800684255e-04,1.195232064358146238e-04,-1.499190750128714475e-10,-1.209488676889658443e-02,1.100789108099839778e-02,3.940632046899994430e-08,1.820693139250969983e+00,1.826987221877964140e+00,1.828451160338148584e+00,1.822158703996779039e+00
5.400000000000003408e-02,-9.999995915268818925e-01,-9.999994843544511847e-01,1.000000926911677634e+00,3.786933887946553122e-05,4.612995510031338422e-05,7.210550326435693396e-05,9.999999810422045554e-01,-1.519376508496826531e-04,1.305310973485532375e-04,-2.042670247365275083e-10,-1.258465766428279106e-02,1.150129548477321802e-02,4.140487522196555529e-08,1.820756483853670726e+00,1.827024474812477095e+00,1.828487165502569400e+00,1.822220950924504201e+00
5.600000000000003586e-02,-9.999995157882041186e-01,-9.999993920945410286e-01,1.000001071122684104e+00,4.299348378029063493e-05,5.209443831034928497e-05,8.016613264061334121e-05,9.999999776288445164e-01,-1.645223082676341108e-04,1.420323926241488484e-04,-2.676527933092982933e-10,-1.307186948585353607e-02,1.199281417127596137e-02,4.346049768705134270e-08,1.820822681552206612e+00,1.827063428374642973e+00,1.828523817700729692e+00,1.822285003103145229e+00
5.800000000000003764e-02,-9.999994298012365723e-01,-9.999992879056643913e-01,1.000001231454949346e+00,4.856928751530648688e-05,5.855313469282337556e-05,8.879882760781398511e-05,9.999999737748622719e-01,-1.775941774516721114e-04,1.540252065377806560e-04,-3.406488675312426409e-10,-1.355651517421440841e-02,1.248233001971069990e-02,4.558734832258064771e-08,1.820891538084607797e+00,1.827104091445469036e+00,1.828561293679022759e+00,1.822350834026798205e+00
6.000000000000003941e-02,-9.999993326626614998e-01,-9.999991707993950429e-01,1.000001409052604595e+00,5.461607839714622403e-05,6.552520683791172764e-05,9.802220484212398040e-05,9.999999694447107013e-01,-1.911506922590913433e-04,1.665075362428546015e-04,-4.238056032941010517e-10,-1.403859033652165265e-02,1.296974569671188911e-02,4.779914328151671316e-08,1.820962889703821697e+00,1.827146468316141137e+00,1.828599739720714545e+00,1.822418421833928104e+00
6.200000000000004119e-02,-9.999992234305047356e-01,-9.999990397489814109e-01,1.000001605097014190e+00,6.115310916008589342e-05,7.302971974334048345e-05,1.078547842597856680e-04,9.999999646016640709e-01,-2.051892821532042466e-04,1.794772815583586215e-04,-5.176512405669821708e-10,-1.451809255346280143e-02,1.345498040521620788e-02,5.010904757386199016e-08,1.821036598158019215e+00,1.827190559906371137e+00,1.828639276665476876e+00,1.822487748088448489e+00
6.400000000000004297e-02,-9.999991011242863603e-01,-9.999988936895419789e-01,1.000001820806582620e+00,6.819955322877975165e-05,8.108564072745417996e-05,1.183149892066381848e-04,9.999999592078437916e-01,-2.197073741767923089e-04,1.929322615050880531e-04,-6.226921805904870570e-10,-1.499502086912512210e-02,1.393796716857898486e-02,5.252960607886644496e-08,1.821112546497375861e+00,1.827236364660979495e+00,1.828680004102404721e+00,1.822558796882596033e+00
6.600000000000004474e-02,-9.999989647251799063e-01,-9.999987315182605752e-01,1.000002057436561120e+00,7.577450163398400881e-05,8.971183941791027142e-05,1.294211466476617939e-04,9.999999532242436207e-01,-2.347023944154244914e-04,2.068702281259857155e-04,-7.394134570289454354e-10,-1.546937541546177138e-02,1.441865056180641029e-02,5.507270762761672076e-08,1.821190635571254157e+00,1.827283879209682604e+00,1.828722003872627067e+00,1.822631554176624924e+00
6.800000000000004652e-02,-9.999988131761766708e-01,-9.999985520945817719e-01,1.000002316278854497e+00,8.389696046872331030e-05,9.892708779599673340e-05,1.411914873564548180e-04,9.999999466107546420e-01,-2.501717690852402502e-04,2.212888780377128084e-04,-8.682793419095743414e-10,-1.594115713581549174e-02,1.489698481628384981e-02,5.774957114788953378e-08,1.821270781102098946e+00,1.827333098852612414e+00,1.828765342995156695e+00,1.822706007312800303e+00
