0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.513144482402922467e-05,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.025058885180159437e-14,9.029393537382803328e-03,4.211632783502985421e-15,1.865347264571078023e+00,1.794610799308076432e+00,1.794610799307811089e+00,1.865347264570850871e+00,9.991724921350827460e-01,2.408353074049286447e-16,4.067346752574439034e-02,-0.000000000000000000e+00,1.889937868883240454e-13,6.566940729160268238e-13,0.000000000000000000e+00
2.000000000000000042e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000130262889586e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.292866019332876600e-04,9.999999999592350530e-01,5.025058884975313342e-17,9.029393537014720648e-06,4.211632783331298972e-18,2.274753870727990249e-02,2.618933007290175780e-02,1.914561077851260115e-03,1.948526171911965310e+00,1.822800843911851043e+00,1.702544387812334081e+00,1.845681691534928115e+00,9.991713095552998691e-01,4.314275591383619955e-05,4.070248518517373404e-02,-0.000000000000000000e+00,8.567728774561494953e-02,5.783670371050629588e-02,0.000000000000000000e+00
4.000000000000000083e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000388836093546e+00,3.554204589549634299e-07,-1.977992626239876845e-18,1.905895296715342949e-04,9.999999991192627391e-01,2.274755598000015468e-05,3.521872358759441779e-05,1.914355680143128660e-06,6.184170054692601781e-02,4.995980819023351782e-02,5.180369666480195458e-03,2.011160870446500049e+00,1.839796808456131805e+00,1.633230913936243978e+00,1.834303902033944444e+00,9.991677783470821472e-01,1.716219180297322592e-04,4.078873936361702979e-02,-0.000000000000000000e+00,1.699400356844281146e-01,1.146067466151185904e-01,0.000000000000000000e+00
6.000000000000000125e-03,-9.999999992891590583e-01,-1.000000000000000000e+00,1.000000770015152973e+00,1.741392612874816531e-06,-8.951870914111852555e-07,2.472032080362147584e-04,9.999999927694702695e-01,8.458934300917130445e-05,8.517853200976500776e-05,7.093683797324022223e-06,1.125939863901029292e-01,7.908352118968531297e-02,9.389318740549257997e-03,2.058125166423653951e+00,1.849128722877289244e+00,1.581089278863838432e+00,1.828405653858031110e+00,9.991618928165313385e-01,3.840574478712504344e-04,4.093121599907649510e-02,-0.000000000000000000e+00,2.528526876889149455e-01,1.703784374493796661e-01,0.000000000000000000e+00
8.000000000000000167e-03,-9.999999958063738870e-01,-1.000000001790374293e+00,1.000001264421569003e+00,5.092361553458019853e-06,-4.222929808658615095e-06,2.973312499562652295e-04,9.999999669325119189e-01,1.971835654848611930e-04,1.642620555353548322e-04,1.648010134588612870e-05,1.715699575679551225e-01,1.125178995640122859e-01,1.424584440467174806e-02,2.093077948301640845e+00,1.853294139397244633e+00,1.541946867136926080e+00,1.826018368362176458e+00,9.991536166736795233e-01,6.791159310010942435e-04,4.112893251055484145e-02,-0.000000000000000000e+00,3.344626188338464257e-01,2.251916830894384047e-01,0.000000000000000000e+00
1.000000000000000021e-02,-9.999999856216508221e-01,-1.000000010236233861e+00,1.000001859084068911e+00,1.155189419446552782e-05,-1.197682640974957230e-05,3.392190666974634491e-04,9.999998932348079794e-01,3.687539953256759756e-04,2.767799639687552426e-04,3.071994887648346465e-05,2.362559308054684726e-01,1.493986160612938985e-01,1.953622642766316558e-02,2.118788445242031138e+00,1.854046259617437409e+00,1.512661736940517088e+00,1.825777505945678669e+00,9.991428846731605917e-01,1.055510100612212961e-03,4.138093649765609006e-02,-0.000000000000000000e+00,4.148135241764613901e-01,2.790795923156627056e-01,0.000000000000000000e+00
1.200000000000000025e-02,-9.999999625178623841e-01,-1.000000034189886700e+00,1.000002537522202362e+00,2.243086686420541132e-05,-2.646995625738391247e-05,3.711545092396625954e-04,9.999997249045678993e-01,6.050106948731755023e-04,4.261786010565978694e-04,5.024587167429606836e-05,3.048145988689219266e-01,1.890097842523523475e-01,2.510627392153310863e-02,2.137361761435759622e+00,1.852604516191701745e+00,1.490859614799867172e+00,1.826749408868003854e+00,9.991296041514404758e-01,1.511997729538781116e-03,4.168630435828514502e-02,-0.000000000000000000e+00,4.939475913426742415e-01,3.320727408353464361e-01,0.000000000000000000e+00
1.400000000000000029e-02,-9.999999176561286118e-01,-1.000000087129799153e+00,1.000003279831220837e+00,3.917263742506398201e-05,-5.023433412926403194e-05,3.914680815773365335e-04,9.999993940416233018e-01,9.098263538790835612e-04,6.151884196624421864e-04,7.533658130152328628e-05,3.759054489301729141e-01,2.307591831069462363e-01,3.084505221914829801e-02,2.150403743169110093e+00,1.849807445302561248e+00,1.474741621242984246e+00,1.828305791654017298e+00,9.991136564673258613e-01,2.047380073632622255e-03,4.204413984521993691e-02,-0.000000000000000000e+00,5.719055810202990919e-01,3.841999881207659451e-01,0.000000000000000000e+00
1.600000000000000033e-02,-9.999998393108537886e-01,-1.000000187598467427e+00,1.000004062767384072e+00,6.332405755502322584e-05,-8.594702088511789006e-05,3.985328331578691916e-04,9.999988099958602161e-01,1.285733040252834978e-03,8.459476360349797806e-04,1.061603025594801147e-04,4.485527181091134574e-01,2.741575745907340877e-01,3.667300615499818200e-02,2.159143470232497641e+00,1.846223267878656316e+00,1.462941583678529334e+00,1.830033313200237544e+00,9.990948983530814065e-01,2.660499999270737100e-03,4.245357257757861186e-02,-0.000000000000000000e+00,6.487265941996301910e-01,4.354886161343481943e-01,0.000000000000000000e+00
1.800000000000000211e-02,-9.999997126627386823e-01,-1.000000359492509094e+00,1.000004859833050430e+00,9.651137041629371887e-05,-1.363758644534108393e-04,3.907640245842606674e-04,9.999978586075345399e-01,1.734286902562513690e-03,1.120105195643215966e-03,1.428062865846756559e-04,5.220482879246501895e-01,3.188014247277268232e-01,4.253329531542859865e-02,2.164524798576597409e+00,1.842229632511721338e+00,1.454419588810038411e+00,1.831668698284176999e+00,9.990731631837500570e-01,3.350239892049427463e-03,4.291375652028056598e-02,-0.000000000000000000e+00,7.244478533500348094e-01,4.859643415321253657e-01,0.000000000000000000e+00
2.000000000000000389e-02,-9.999995196399978914e-01,-1.000000632244238075e+00,1.000005641361099595e+00,1.404201943579364703e-04,-2.043396972612390857e-04,3.666186409039475132e-04,9.999964020726438418e-01,2.256335763328252541e-03,1.438906454033953659e-03,1.853076001195958964e-04,5.958802711470311264e-01,3.643584683979224637e-01,4.838547910578826217e-02,2.167274992972992642e+00,1.838070925932667299e+00,1.448382356326506804e+00,1.833052382000368352e+00,9.990482621722661660e-01,4.115519417690829615e-03,4.342386844233850351e-02,-0.000000000000000000e+00,7.991045424641718409e-01,5.356513100445582376e-01,0.000000000000000000e+00
2.200000000000000566e-02,-9.999992387996091692e-01,-1.000001040923632623e+00,1.000006374598381376e+00,1.967789231340274906e-04,-2.926791797173690325e-04,3.245948076779540752e-04,9.999942792383881285e-01,2.852215295288856260e-03,1.803264416798249295e-03,2.336575469467446116e-04,6.696804943494912843e-01,4.105556522977391598e-01,5.420092092422774954e-02,2.167956319454863667e+00,1.833899298138962131e+00,1.444223550289489122e+00,1.834095543715641652e+00,9.990199854978346616e-01,4.955293187093479969e-03,4.398310636296361154e-02,-0.000000000000000000e+00,8.727296998799485284e-01,5.845720934214554410e-01,0.000000000000000000e+00
